"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"14151",516.099295170221,-0.172296587697115,0.194577059698551,-0.885492811763349,0.375890894831654,0.967838221738878
"70223",3926.07656116732,-0.124081873987052,0.144976368015687,-0.855876552057269,0.392066066009716,0.967838221738878
"108052",18.5574233197234,1.06573531474661,1.18032779770749,0.902914696084051,0.366571170299168,0.967838221738878
"240427",47.7111437682266,0.541495581612563,0.619017506880707,0.874766182851943,0.381701140966621,0.967838221738878
"329002",2687.4501506868,-0.109361152850353,0.126038206718267,-0.867682551964639,0.385568140174592,0.967838221738878
"225887",753.259282954246,-0.201073704893231,0.233507238964094,-0.861102661250473,0.389181503611294,0.967838221738878
"78891",1705.30624557273,-0.129127617950337,0.14962870285829,-0.862986950255329,0.388144641916573,0.967838221738878
"104252",500.870091539154,-0.214842058738779,0.247928280937628,-0.866549221114583,0.386189046288108,0.967838221738878
"66406",22.5210617933081,-0.839360036797806,0.937466165473871,-0.895349685898824,0.370600187742832,0.967838221738878
"56327",75.940209350472,0.40987843194423,0.456977634993673,0.89693324258616,0.369754540308117,0.967838221738878
"100503066",9.96565073691289,-0.74484302159905,0.868357768087151,-0.857760532550791,0.391024707184385,0.967838221738878
"70999",491.648107748496,0.201909414982251,0.228778672049294,0.882553487935036,0.377477568303417,0.967838221738878
"75291",33.5037239209184,0.755090769883136,0.844043396634698,0.894611311330404,0.370994903079137,0.967838221738878
"68693",6406.32447761418,-0.11365354619878,0.128658926968773,-0.883370854059469,0.377035932896385,0.967838221738878
"70044",213.118981771867,-0.313445721430293,0.365416696175612,-0.857776135329234,0.391016089862125,0.967838221738878
"14675",5.466629311781,1.08680126632421,1.26951603694466,0.856075256000562,0.391956154315055,0.967838221738878
"20409",6774.77662556684,-0.136397981803131,0.151223133486485,-0.901965054277367,0.367075431628425,0.967838221738878
"77779",24.4881515375208,-0.750828001278856,0.831173662988055,-0.903334687698888,0.366348291908841,0.967838221738878
"83410",996.363946766925,0.170541450007532,0.199096665763446,0.856576122727031,0.391679186349384,0.967838221738878
"19211",8084.18996641854,-0.137806194563782,0.159172333291472,-0.865767258129182,0.386617807864797,0.967838221738878
"74107",20.8642739757788,0.697304242586773,0.808682779445614,0.862271659926781,0.388538044116131,0.967838221738878
"67573",54.1806532711599,0.394669739870013,0.444788485254772,0.887320047514154,0.374906615211549,0.967838221738878
"76055",4498.5287582392,0.129244044302521,0.144859439343747,0.892203123856013,0.372284068114744,0.967838221738878
"53611",1003.57966024048,0.165264241201286,0.190225099238669,0.868782520617505,0.384966095455117,0.967838221738878
"16922",495.737680774771,-0.257420018416215,0.286507964812295,-0.898474213744331,0.368932786575177,0.967838221738878
"241274",1254.17562384482,0.158629021626892,0.184802601821364,0.858370066565555,0.390688150910132,0.967838221738878
"227613",1371.82323592811,0.272582405501619,0.304315321548183,0.895723567630031,0.370400420032751,0.967838221738878
"66865",1496.46558099436,-0.13624258742526,0.150312927522783,-0.906393014031411,0.364727869115716,0.967838221738878
"72091",24.0523610168324,0.638168064280671,0.731576674785121,0.872318768867411,0.383034501283956,0.967838221738878
"67382",770.284336184163,0.105421642648587,0.12061547137378,0.874030847352009,0.382101454918122,0.967838221738878
"74270",122.131442049883,-0.362743053080987,0.409144723113816,-0.886588614220202,0.375300426044901,0.967838221738878
"227715",162.550898337777,-0.340153753711085,0.382093134834019,-0.890237805133158,0.373338208978666,0.967838221738878
"227720",2082.53955882575,0.110461952375895,0.123677027502021,0.893148506290626,0.371777649756454,0.967838221738878
"30933",660.390861014284,-0.171656029493917,0.198933930824003,-0.862879594159236,0.388203671164042,0.967838221738878
"30050",1191.92838306512,0.120055134689912,0.136525755542564,0.879358874175818,0.379206723298539,0.967838221738878
"625631",60.28289662185,-0.471295842618128,0.545671237605337,-0.863699257242138,0.387753121773817,0.967838221738878
"320720",136.702494772253,-0.207101553407318,0.232957556358857,-0.88900981210625,0.373997806481037,0.967838221738878
"11909",1265.98340559116,0.156222423833894,0.176463807908222,0.885294416377686,0.375997860685213,0.967838221738878
"228033",990.948718925112,-0.155800661061078,0.174500658735412,-0.892837094084051,0.371944418491668,0.967838221738878
"228061",3658.48196640194,0.101633472323322,0.115261986622196,0.881760546575125,0.377906311191915,0.967838221738878
"228136",3737.32300640205,-0.105209591281821,0.119417387699012,-0.881024056119858,0.378304799725593,0.967838221738878
"12258",6.14545600824338,-1.53138788564699,1.71569931758504,-0.892573582067119,0.372085571745743,0.967838221738878
"228361",1922.04352296747,0.158827677923515,0.184758034898315,0.859652344813741,0.389980711377341,0.967838221738878
"192285",2066.77025756041,0.149196962845103,0.17338247472632,0.860507747859791,0.389509214465163,0.967838221738878
"76969",244.672572927567,-0.357188887660973,0.40592885822548,-0.879929771986219,0.378897355206493,0.967838221738878
"56348",2275.91609061875,-0.139535906157598,0.156807976592483,-0.889852092921442,0.373545310717881,0.967838221738878
"76501",177.451134726539,0.254041667397476,0.289617300613235,0.877163300878672,0.380397946319586,0.967838221738878
"11834",1773.00196403482,0.11247347844921,0.130488351064942,0.861942675582083,0.3887190635558,0.967838221738878
"114715",3122.28064983601,-0.170119558615184,0.198783658440836,-0.855802534018742,0.392107013348162,0.967838221738878
